Systeemtijd;Waarde;Datum;Totaal dt;Duizend;Dag
04:16:00;595;12-11-2016;12-11-2016;5954;zaterdag
04:24:00;587;12-11-2016;12-11-2016;5871;zaterdag
04:32:00;580;12-11-2016;12-11-2016;5796;zaterdag
04:40:00;579;12-11-2016;12-11-2016;5792;zaterdag
04:48:00;580;12-11-2016;12-11-2016;5804;zaterdag
04:56:00;583;12-11-2016;12-11-2016;5825;zaterdag
05:04:00;585;12-11-2016;12-11-2016;5852;zaterdag
05:12:00;591;12-11-2016;12-11-2016;5910;zaterdag
05:20:00;591;12-11-2016;12-11-2016;5914;zaterdag
05:28:00;587;12-11-2016;12-11-2016;5874;zaterdag
05:36:00;588;12-11-2016;12-11-2016;5875;zaterdag
05:44:00;590;12-11-2016;12-11-2016;5904;zaterdag
05:52:00;586;12-11-2016;12-11-2016;5864;zaterdag
06:00:00;585;12-11-2016;12-11-2016;5851;zaterdag
06:08:00;584;12-11-2016;12-11-2016;5844;zaterdag
06:16:00;585;12-11-2016;12-11-2016;5849;zaterdag
06:24:00;584;12-11-2016;12-11-2016;5840;zaterdag
06:32:00;585;12-11-2016;12-11-2016;5847;zaterdag
06:40:00;586;12-11-2016;12-11-2016;5856;zaterdag
06:48:00;586;12-11-2016;12-11-2016;5863;zaterdag
06:56:00;583;12-11-2016;12-11-2016;5833;zaterdag
07:04:00;581;12-11-2016;12-11-2016;5807;zaterdag
07:12:00;580;12-11-2016;12-11-2016;5803;zaterdag
07:20:00;582;12-11-2016;12-11-2016;5819;zaterdag
07:28:00;583;12-11-2016;12-11-2016;5832;zaterdag
07:36:00;586;12-11-2016;12-11-2016;5857;zaterdag
07:44:00;582;12-11-2016;12-11-2016;5822;zaterdag
07:52:00;583;12-11-2016;12-11-2016;5830;zaterdag
08:00:00;579;12-11-2016;12-11-2016;5785;zaterdag
08:08:00;578;12-11-2016;12-11-2016;5779;zaterdag
08:16:00;579;12-11-2016;12-11-2016;5793;zaterdag
08:24:00;579;12-11-2016;12-11-2016;5793;zaterdag
08:32:00;579;12-11-2016;12-11-2016;5790;zaterdag
08:40:00;578;12-11-2016;12-11-2016;5783;zaterdag
08:48:00;578;12-11-2016;12-11-2016;5781;zaterdag
08:56:00;581;12-11-2016;12-11-2016;5809;zaterdag
09:04:00;584;12-11-2016;12-11-2016;5835;zaterdag
09:12:00;583;12-11-2016;12-11-2016;5830;zaterdag
09:20:00;583;12-11-2016;12-11-2016;5834;zaterdag
09:28:00;581;12-11-2016;12-11-2016;5808;zaterdag
09:36:00;581;12-11-2016;12-11-2016;5806;zaterdag
09:44:00;577;12-11-2016;12-11-2016;5774;zaterdag
09:52:00;578;12-11-2016;12-11-2016;5777;zaterdag
10:00:00;573;12-11-2016;12-11-2016;5725;zaterdag
10:08:00;569;12-11-2016;12-11-2016;5689;zaterdag
10:16:00;570;12-11-2016;12-11-2016;5702;zaterdag
10:24:00;572;12-11-2016;12-11-2016;5720;zaterdag
10:32:00;572;12-11-2016;12-11-2016;5723;zaterdag
10:40:00;571;12-11-2016;12-11-2016;5708;zaterdag
10:48:00;571;12-11-2016;12-11-2016;5707;zaterdag
10:56:00;570;12-11-2016;12-11-2016;5701;zaterdag
11:04:00;567;12-11-2016;12-11-2016;5672;zaterdag
11:12:00;574;12-11-2016;12-11-2016;5740;zaterdag
11:20:00;580;12-11-2016;12-11-2016;5799;zaterdag
11:28:00;583;12-11-2016;12-11-2016;5825;zaterdag
11:36:00;579;12-11-2016;12-11-2016;5790;zaterdag
11:44:00;575;12-11-2016;12-11-2016;5754;zaterdag
11:52:00;584;12-11-2016;12-11-2016;5843;zaterdag
12:00:00;586;12-11-2016;12-11-2016;5858;zaterdag
12:08:00;585;12-11-2016;12-11-2016;5854;zaterdag
12:16:00;584;12-11-2016;12-11-2016;5835;zaterdag
12:24:00;578;12-11-2016;12-11-2016;5782;zaterdag
12:32:00;580;12-11-2016;12-11-2016;5797;zaterdag
12:40:00;575;12-11-2016;12-11-2016;5754;zaterdag
12:48:00;578;12-11-2016;12-11-2016;5781;zaterdag
12:56:00;581;12-11-2016;12-11-2016;5805;zaterdag
13:04:00;574;12-11-2016;12-11-2016;5743;zaterdag
13:12:00;577;12-11-2016;12-11-2016;5771;zaterdag
13:20:00;575;12-11-2016;12-11-2016;5751;zaterdag
13:28:00;573;12-11-2016;12-11-2016;5732;zaterdag
13:36:00;570;12-11-2016;12-11-2016;5696;zaterdag
13:44:00;560;12-11-2016;12-11-2016;5596;zaterdag
13:52:00;556;12-11-2016;12-11-2016;5555;zaterdag
14:00:00;557;12-11-2016;12-11-2016;5573;zaterdag
14:08:00;560;12-11-2016;12-11-2016;5596;zaterdag
14:16:00;563;12-11-2016;12-11-2016;5628;zaterdag
14:24:00;564;12-11-2016;12-11-2016;5643;zaterdag
14:32:00;567;12-11-2016;12-11-2016;5668;zaterdag
14:40:00;560;12-11-2016;12-11-2016;5600;zaterdag
14:48:00;555;12-11-2016;12-11-2016;5548;zaterdag
14:56:00;555;12-11-2016;12-11-2016;5545;zaterdag
15:04:00;555;12-11-2016;12-11-2016;5554;zaterdag
15:12:00;557;12-11-2016;12-11-2016;5572;zaterdag
15:20:00;561;12-11-2016;12-11-2016;5610;zaterdag
15:28:00;561;12-11-2016;12-11-2016;5613;zaterdag
15:36:00;564;12-11-2016;12-11-2016;5640;zaterdag
15:44:00;568;12-11-2016;12-11-2016;5677;zaterdag
15:52:00;574;12-11-2016;12-11-2016;5742;zaterdag
16:00:00;576;12-11-2016;12-11-2016;5755;zaterdag
16:08:00;576;12-11-2016;12-11-2016;5761;zaterdag
16:16:00;577;12-11-2016;12-11-2016;5766;zaterdag
16:24:00;575;12-11-2016;12-11-2016;5747;zaterdag
16:32:00;573;12-11-2016;12-11-2016;5730;zaterdag
16:40:00;572;12-11-2016;12-11-2016;5721;zaterdag
16:48:00;569;12-11-2016;12-11-2016;5692;zaterdag
16:56:00;571;12-11-2016;12-11-2016;5706;zaterdag
17:04:00;571;12-11-2016;12-11-2016;5712;zaterdag
17:12:00;570;12-11-2016;12-11-2016;5699;zaterdag
17:20:00;571;12-11-2016;12-11-2016;5713;zaterdag
17:28:00;573;12-11-2016;12-11-2016;5733;zaterdag
17:36:00;570;12-11-2016;12-11-2016;5697;zaterdag
17:44:00;564;12-11-2016;12-11-2016;5638;zaterdag
17:52:00;562;12-11-2016;12-11-2016;5619;zaterdag
18:00:00;564;12-11-2016;12-11-2016;5635;zaterdag
18:08:00;566;12-11-2016;12-11-2016;5655;zaterdag
18:16:00;561;12-11-2016;12-11-2016;5608;zaterdag
18:24:00;561;12-11-2016;12-11-2016;5608;zaterdag
18:32:00;562;12-11-2016;12-11-2016;5618;zaterdag
18:40:00;566;12-11-2016;12-11-2016;5656;zaterdag
18:48:00;565;12-11-2016;12-11-2016;5649;zaterdag
18:56:00;561;12-11-2016;12-11-2016;5611;zaterdag
19:04:00;566;12-11-2016;12-11-2016;5655;zaterdag
19:12:00;569;12-11-2016;12-11-2016;5687;zaterdag
19:20:00;568;12-11-2016;12-11-2016;5675;zaterdag
19:28:00;565;12-11-2016;12-11-2016;5645;zaterdag
19:36:00;567;12-11-2016;12-11-2016;5669;zaterdag
19:44:00;569;12-11-2016;12-11-2016;5686;zaterdag
19:52:00;567;12-11-2016;12-11-2016;5670;zaterdag
20:00:00;568;12-11-2016;12-11-2016;5676;zaterdag
20:08:00;565;12-11-2016;12-11-2016;5652;zaterdag
20:16:00;564;12-11-2016;12-11-2016;5637;zaterdag
20:24:00;569;12-11-2016;12-11-2016;5690;zaterdag
20:32:00;566;12-11-2016;12-11-2016;5661;zaterdag
20:40:00;565;12-11-2016;12-11-2016;5645;zaterdag
20:48:00;569;12-11-2016;12-11-2016;5693;zaterdag
20:56:00;563;12-11-2016;12-11-2016;5629;zaterdag
21:04:00;565;12-11-2016;12-11-2016;5652;zaterdag
21:12:00;566;12-11-2016;12-11-2016;5655;zaterdag
21:20:00;568;12-11-2016;12-11-2016;5678;zaterdag
21:28:00;569;12-11-2016;12-11-2016;5691;zaterdag
21:36:00;565;12-11-2016;12-11-2016;5653;zaterdag
21:44:00;569;12-11-2016;12-11-2016;5692;zaterdag
21:52:00;572;12-11-2016;12-11-2016;5721;zaterdag
22:00:00;567;12-11-2016;12-11-2016;5671;zaterdag
22:08:00;573;12-11-2016;12-11-2016;5730;zaterdag
22:16:00;571;12-11-2016;12-11-2016;5709;zaterdag
22:24:00;572;12-11-2016;12-11-2016;5717;zaterdag
22:32:00;566;12-11-2016;12-11-2016;5661;zaterdag
22:40:00;571;12-11-2016;12-11-2016;5711;zaterdag
22:48:00;572;12-11-2016;12-11-2016;5716;zaterdag
22:56:00;566;12-11-2016;12-11-2016;5658;zaterdag
23:04:00;565;12-11-2016;12-11-2016;5654;zaterdag
23:12:00;565;12-11-2016;12-11-2016;5649;zaterdag
23:20:00;571;12-11-2016;12-11-2016;5710;zaterdag
23:28:00;578;12-11-2016;12-11-2016;5780;zaterdag
23:36:00;569;12-11-2016;12-11-2016;5693;zaterdag
23:44:00;572;12-11-2016;12-11-2016;5719;zaterdag
23:52:00;574;12-11-2016;12-11-2016;5740;zaterdag
00:00:00;574;13-11-2016;13-11-2016;5738;zondag
00:08:00;574;13-11-2016;13-11-2016;5735;zondag
00:16:00;573;13-11-2016;13-11-2016;5731;zondag
00:24:00;570;13-11-2016;13-11-2016;5701;zondag
00:32:00;565;13-11-2016;13-11-2016;5653;zondag
00:40:00;566;13-11-2016;13-11-2016;5655;zondag
00:48:00;568;13-11-2016;13-11-2016;5680;zondag
00:56:00;566;13-11-2016;13-11-2016;5660;zondag
01:04:00;566;13-11-2016;13-11-2016;5661;zondag
01:12:00;569;13-11-2016;13-11-2016;5691;zondag
01:20:00;579;13-11-2016;13-11-2016;5791;zondag
01:28:00;571;13-11-2016;13-11-2016;5706;zondag
01:36:00;572;13-11-2016;13-11-2016;5715;zondag
01:44:00;570;13-11-2016;13-11-2016;5702;zondag
01:52:00;567;13-11-2016;13-11-2016;5669;zondag
02:00:00;568;13-11-2016;13-11-2016;5680;zondag
02:08:00;560;13-11-2016;13-11-2016;5601;zondag
02:16:00;555;13-11-2016;13-11-2016;5553;zondag
02:24:00;551;13-11-2016;13-11-2016;5514;zondag
02:32:00;550;13-11-2016;13-11-2016;5502;zondag
02:40:00;549;13-11-2016;13-11-2016;5493;zondag
02:48:00;552;13-11-2016;13-11-2016;5521;zondag
02:56:00;553;13-11-2016;13-11-2016;5525;zondag
03:04:00;553;13-11-2016;13-11-2016;5525;zondag
03:12:00;557;13-11-2016;13-11-2016;5566;zondag
03:20:00;556;13-11-2016;13-11-2016;5557;zondag
03:28:00;556;13-11-2016;13-11-2016;5559;zondag
03:36:00;557;13-11-2016;13-11-2016;5574;zondag
03:44:00;557;13-11-2016;13-11-2016;5565;zondag
03:52:00;555;13-11-2016;13-11-2016;5554;zondag
04:00:00;552;13-11-2016;13-11-2016;5520;zondag
04:08:00;552;13-11-2016;13-11-2016;5522;zondag
04:16:00;552;13-11-2016;13-11-2016;5524;zondag
04:24:00;553;13-11-2016;13-11-2016;5529;zondag
04:32:00;552;13-11-2016;13-11-2016;5520;zondag
04:40:00;554;13-11-2016;13-11-2016;5543;zondag
04:48:00;555;13-11-2016;13-11-2016;5552;zondag
04:56:00;556;13-11-2016;13-11-2016;5556;zondag
05:04:00;554;13-11-2016;13-11-2016;5542;zondag
05:12:00;555;13-11-2016;13-11-2016;5545;zondag
05:20:00;554;13-11-2016;13-11-2016;5539;zondag
05:28:00;555;13-11-2016;13-11-2016;5545;zondag
05:36:00;554;13-11-2016;13-11-2016;5544;zondag
05:44:00;553;13-11-2016;13-11-2016;5530;zondag
05:52:00;551;13-11-2016;13-11-2016;5508;zondag
06:00:00;554;13-11-2016;13-11-2016;5537;zondag
06:08:00;556;13-11-2016;13-11-2016;5558;zondag
06:16:00;555;13-11-2016;13-11-2016;5547;zondag
06:24:00;554;13-11-2016;13-11-2016;5541;zondag
06:32:00;552;13-11-2016;13-11-2016;5522;zondag
06:40:00;552;13-11-2016;13-11-2016;5518;zondag
06:48:00;553;13-11-2016;13-11-2016;5526;zondag
06:56:00;552;13-11-2016;13-11-2016;5524;zondag
07:04:00;552;13-11-2016;13-11-2016;5521;zondag
07:12:00;553;13-11-2016;13-11-2016;5530;zondag
07:20:00;552;13-11-2016;13-11-2016;5522;zondag
07:28:00;551;13-11-2016;13-11-2016;5512;zondag
07:36:00;554;13-11-2016;13-11-2016;5543;zondag
07:44:00;557;13-11-2016;13-11-2016;5571;zondag
07:52:00;555;13-11-2016;13-11-2016;5553;zondag
08:00:00;553;13-11-2016;13-11-2016;5531;zondag
08:08:00;552;13-11-2016;13-11-2016;5523;zondag
08:16:00;555;13-11-2016;13-11-2016;5547;zondag
08:24:00;556;13-11-2016;13-11-2016;5559;zondag
08:32:00;556;13-11-2016;13-11-2016;5560;zondag
08:40:00;558;13-11-2016;13-11-2016;5583;zondag
08:48:00;556;13-11-2016;13-11-2016;5562;zondag
08:56:00;559;13-11-2016;13-11-2016;5594;zondag
09:04:00;560;13-11-2016;13-11-2016;5596;zondag
09:12:00;555;13-11-2016;13-11-2016;5554;zondag
09:20:00;553;13-11-2016;13-11-2016;5532;zondag
09:28:00;552;13-11-2016;13-11-2016;5516;zondag
09:36:00;554;13-11-2016;13-11-2016;5544;zondag
09:44:00;552;13-11-2016;13-11-2016;5516;zondag
09:52:00;555;13-11-2016;13-11-2016;5545;zondag
10:00:00;555;13-11-2016;13-11-2016;5550;zondag
10:08:00;556;13-11-2016;13-11-2016;5561;zondag
10:16:00;555;13-11-2016;13-11-2016;5552;zondag
10:24:00;557;13-11-2016;13-11-2016;5573;zondag
10:32:00;558;13-11-2016;13-11-2016;5582;zondag
10:40:00;559;13-11-2016;13-11-2016;5585;zondag
10:48:00;554;13-11-2016;13-11-2016;5540;zondag
10:56:00;548;13-11-2016;13-11-2016;5477;zondag
11:04:00;545;13-11-2016;13-11-2016;5449;zondag
11:12:00;547;13-11-2016;13-11-2016;5469;zondag
11:20:00;548;13-11-2016;13-11-2016;5478;zondag
11:28:00;549;13-11-2016;13-11-2016;5487;zondag
11:36:00;554;13-11-2016;13-11-2016;5535;zondag
11:44:00;550;13-11-2016;13-11-2016;5498;zondag
11:52:00;551;13-11-2016;13-11-2016;5509;zondag
12:00:00;551;13-11-2016;13-11-2016;5508;zondag
12:08:00;552;13-11-2016;13-11-2016;5519;zondag
12:16:00;549;13-11-2016;13-11-2016;5491;zondag
12:24:00;553;13-11-2016;13-11-2016;5525;zondag
12:32:00;553;13-11-2016;13-11-2016;5530;zondag
12:40:00;552;13-11-2016;13-11-2016;5515;zondag
12:48:00;546;13-11-2016;13-11-2016;5455;zondag
12:56:00;546;13-11-2016;13-11-2016;5459;zondag
13:04:00;543;13-11-2016;13-11-2016;5434;zondag
13:12:00;545;13-11-2016;13-11-2016;5453;zondag
13:20:00;544;13-11-2016;13-11-2016;5439;zondag
13:28:00;545;13-11-2016;13-11-2016;5454;zondag
13:36:00;545;13-11-2016;13-11-2016;5453;zondag
13:44:00;546;13-11-2016;13-11-2016;5464;zondag
13:52:00;548;13-11-2016;13-11-2016;5478;zondag
14:00:00;547;13-11-2016;13-11-2016;5467;zondag
14:08:00;546;13-11-2016;13-11-2016;5464;zondag
14:16:00;547;13-11-2016;13-11-2016;5466;zondag
14:24:00;547;13-11-2016;13-11-2016;5473;zondag
14:32:00;548;13-11-2016;13-11-2016;5484;zondag
14:40:00;548;13-11-2016;13-11-2016;5477;zondag
14:48:00;549;13-11-2016;13-11-2016;5487;zondag
14:56:00;550;13-11-2016;13-11-2016;5495;zondag
15:04:00;548;13-11-2016;13-11-2016;5476;zondag
15:12:00;547;13-11-2016;13-11-2016;5471;zondag
15:20:00;545;13-11-2016;13-11-2016;5452;zondag
15:28:00;546;13-11-2016;13-11-2016;5463;zondag
15:36:00;545;13-11-2016;13-11-2016;5453;zondag
15:44:00;544;13-11-2016;13-11-2016;5440;zondag
15:52:00;548;13-11-2016;13-11-2016;5482;zondag
16:00:00;547;13-11-2016;13-11-2016;5469;zondag
16:08:00;546;13-11-2016;13-11-2016;5455;zondag
16:16:00;546;13-11-2016;13-11-2016;5459;zondag
16:24:00;545;13-11-2016;13-11-2016;5454;zondag
16:32:00;548;13-11-2016;13-11-2016;5476;zondag
16:40:00;549;13-11-2016;13-11-2016;5487;zondag
16:48:00;548;13-11-2016;13-11-2016;5479;zondag
16:56:00;548;13-11-2016;13-11-2016;5478;zondag
17:04:00;546;13-11-2016;13-11-2016;5455;zondag
17:12:00;547;13-11-2016;13-11-2016;5469;zondag
17:20:00;547;13-11-2016;13-11-2016;5471;zondag
17:28:00;546;13-11-2016;13-11-2016;5460;zondag
17:36:00;547;13-11-2016;13-11-2016;5469;zondag
17:44:00;552;13-11-2016;13-11-2016;5522;zondag
17:52:00;552;13-11-2016;13-11-2016;5524;zondag
18:00:00;551;13-11-2016;13-11-2016;5509;zondag
18:08:00;551;13-11-2016;13-11-2016;5512;zondag
18:16:00;552;13-11-2016;13-11-2016;5523;zondag
18:24:00;552;13-11-2016;13-11-2016;5516;zondag
18:32:00;555;13-11-2016;13-11-2016;5551;zondag
18:40:00;562;13-11-2016;13-11-2016;5621;zondag
18:48:00;564;13-11-2016;13-11-2016;5642;zondag
18:56:00;567;13-11-2016;13-11-2016;5668;zondag
19:04:00;564;13-11-2016;13-11-2016;5643;zondag
19:12:00;565;13-11-2016;13-11-2016;5650;zondag
19:20:00;563;13-11-2016;13-11-2016;5628;zondag
19:28:00;564;13-11-2016;13-11-2016;5641;zondag
19:36:00;564;13-11-2016;13-11-2016;5636;zondag
19:44:00;563;13-11-2016;13-11-2016;5631;zondag
19:52:00;563;13-11-2016;13-11-2016;5630;zondag
20:00:00;563;13-11-2016;13-11-2016;5625;zondag
20:08:00;564;13-11-2016;13-11-2016;5638;zondag
20:16:00;564;13-11-2016;13-11-2016;5643;zondag
20:24:00;567;13-11-2016;13-11-2016;5666;zondag
20:32:00;565;13-11-2016;13-11-2016;5645;zondag
20:40:00;565;13-11-2016;13-11-2016;5652;zondag
20:48:00;568;13-11-2016;13-11-2016;5681;zondag
20:56:00;569;13-11-2016;13-11-2016;5691;zondag
21:04:00;569;13-11-2016;13-11-2016;5691;zondag
21:12:00;569;13-11-2016;13-11-2016;5692;zondag
21:20:00;572;13-11-2016;13-11-2016;5717;zondag
21:28:00;571;13-11-2016;13-11-2016;5714;zondag
21:36:00;572;13-11-2016;13-11-2016;5724;zondag
21:44:00;571;13-11-2016;13-11-2016;5713;zondag
21:52:00;575;13-11-2016;13-11-2016;5747;zondag
22:00:00;581;13-11-2016;13-11-2016;5807;zondag
22:08:00;583;13-11-2016;13-11-2016;5828;zondag
22:16:00;583;13-11-2016;13-11-2016;5834;zondag
22:24:00;579;13-11-2016;13-11-2016;5794;zondag
22:32:00;579;13-11-2016;13-11-2016;5786;zondag
22:40:00;578;13-11-2016;13-11-2016;5777;zondag
22:48:00;579;13-11-2016;13-11-2016;5793;zondag
22:56:00;577;13-11-2016;13-11-2016;5772;zondag
23:04:00;576;13-11-2016;13-11-2016;5764;zondag
23:12:00;578;13-11-2016;13-11-2016;5781;zondag
23:20:00;578;13-11-2016;13-11-2016;5784;zondag
23:28:00;578;13-11-2016;13-11-2016;5781;zondag
23:36:00;581;13-11-2016;13-11-2016;5813;zondag
23:44:00;583;13-11-2016;13-11-2016;5826;zondag
23:52:00;584;13-11-2016;13-11-2016;5844;zondag
00:00:00;586;14-11-2016;14-11-2016;5859;maandag
00:08:00;590;14-11-2016;14-11-2016;5896;maandag
00:16:00;591;14-11-2016;14-11-2016;5906;maandag
00:24:00;589;14-11-2016;14-11-2016;5894;maandag
00:32:00;590;14-11-2016;14-11-2016;5901;maandag
00:40:00;592;14-11-2016;14-11-2016;5921;maandag
00:48:00;591;14-11-2016;14-11-2016;5910;maandag
00:56:00;588;14-11-2016;14-11-2016;5883;maandag
01:04:00;587;14-11-2016;14-11-2016;5874;maandag
01:12:00;584;14-11-2016;14-11-2016;5839;maandag
01:20:00;583;14-11-2016;14-11-2016;5833;maandag
01:28:00;582;14-11-2016;14-11-2016;5818;maandag
01:36:00;583;14-11-2016;14-11-2016;5834;maandag
01:44:00;584;14-11-2016;14-11-2016;5839;maandag
01:52:00;582;14-11-2016;14-11-2016;5823;maandag
02:00:00;582;14-11-2016;14-11-2016;5816;maandag
02:08:00;586;14-11-2016;14-11-2016;5856;maandag
02:16:00;587;14-11-2016;14-11-2016;5868;maandag
02:24:00;587;14-11-2016;14-11-2016;5870;maandag
02:32:00;588;14-11-2016;14-11-2016;5876;maandag
02:40:00;585;14-11-2016;14-11-2016;5851;maandag
02:48:00;588;14-11-2016;14-11-2016;5883;maandag
02:56:00;590;14-11-2016;14-11-2016;5900;maandag
03:04:00;590;14-11-2016;14-11-2016;5904;maandag
03:12:00;589;14-11-2016;14-11-2016;5888;maandag
03:20:00;589;14-11-2016;14-11-2016;5885;maandag
03:28:00;593;14-11-2016;14-11-2016;5933;maandag
03:36:00;596;14-11-2016;14-11-2016;5958;maandag
03:44:00;595;14-11-2016;14-11-2016;5953;maandag
03:52:00;595;14-11-2016;14-11-2016;5951;maandag
04:00:00;596;14-11-2016;14-11-2016;5959;maandag
04:08:00;592;14-11-2016;14-11-2016;5920;maandag
04:16:00;594;14-11-2016;14-11-2016;5940;maandag
04:24:00;595;14-11-2016;14-11-2016;5948;maandag
04:32:00;596;14-11-2016;14-11-2016;5957;maandag
04:40:00;598;14-11-2016;14-11-2016;5977;maandag
04:48:00;599;14-11-2016;14-11-2016;5985;maandag
04:56:00;600;14-11-2016;14-11-2016;5996;maandag
05:04:00;603;14-11-2016;14-11-2016;6028;maandag
